['22128.29'],['14798230.0'],['0.04075954']
['18344.998'],['13595878.0'],['0.03637837']
['13667.959'],['15156032.0'],['0.03947766']
['22707.512'],['14495700.0'],['0.038689293']
['23166.055'],['14546511.0'],['0.039372966']
['22838.74'],['14984828.0'],['0.040251333']
['22865.02'],['13980967.0'],['0.03700887']
['16207.093'],['13965496.0'],['0.03814346']
['22404.81'],['15035407.0'],['0.040332355']
['23312.113'],['14899227.0'],['0.04000467']
['23359.447'],['14196931.0'],['0.03759642']
['16622.605'],['14654362.0'],['0.038503446']
['16030.43'],['14417039.0'],['0.039650217']
['22484.32'],['14791666.0'],['0.039988037']
['22371.38'],['14627335.0'],['0.0386338']
['22700.852'],['15492906.0'],['0.040882785']
['23189.227'],['15703123.0'],['0.041992377']
['23148.637'],['15325556.0'],['0.04104978']
['17586.191'],['14492829.0'],['0.038258117']
['17632.348'],['15129041.0'],['0.04089808']
['21947.111'],['14823379.0'],['0.039701506']
['22682.404'],['14440440.0'],['0.03883619']
['22393.238'],['15303321.0'],['0.04097423']
['22797.44'],['15303321.0'],['15035467.0']
