['15773.123'],['9436575.0'],['0.032990366']
['21479.262'],['7508249.0'],['0.027997812']
['19924.309'],['6304241.0'],['0.024565497']
['10108.29'],['6355688.0'],['0.024713825']
['12648.62'],['6428204.0'],['0.025201792']
['11541.552'],['7263256.5'],['0.026948728']
['15749.905'],['7026119.0'],['0.026692389']
['18176.229'],['6404429.0'],['0.025456741']
['16580.857'],['7710994.5'],['0.027890591']
['17843.723'],['7215524.0'],['0.026372295']
['16222.764'],['7313984.5'],['0.02735507']
['20064.967'],['6631585.5'],['0.026031263']
['14746.406'],['6639705.0'],['0.026137788']
['14884.942'],['6496030.0'],['0.024989523']
['12825.172'],['6796778.5'],['0.025711933']
['15414.081'],['6464019.5'],['0.025053184']
['16408.332'],['7824588.0'],['0.028770918']
['20623.875'],['7001661.0'],['0.026542965']
['18388.932'],['6788129.0'],['0.025797054']
['11977.5205'],['6720322.5'],['0.025711933']
['13862.351'],['7287138.0'],['0.02722669']
['17131.66'],['6906619.0'],['0.027205296']
['16769.453'],['6732637.0'],['0.026414951']
['18079.281'],['6732637.0'],['6741144.0']
