['822.1925'],['480313.25'],['0.010899452']
['5088.05'],['339024.78'],['0.009470137']
['1089.1007'],['327819.0'],['0.009543267']
['1130.8805'],['403083.7'],['0.009689']
['993.3936'],['259920.83'],['0.009396838']
['1063.3585'],['264040.8'],['0.009470137']
['1217.3473'],['268306.25'],['0.009027758']
['1154.0405'],['254575.88'],['0.009249721']
['868.54047'],['279953.06'],['0.009323365']
['828.50366'],['194354.89'],['0.008953428']
['845.8157'],['273890.28'],['0.009543267']
['961.9612'],['350553.28'],['0.00961622']
['1980.3691'],['468208.62'],['0.00983404']
['4705.123'],['300624.0'],['0.00983404']
['1963.625'],['265413.7'],['0.009396838']
['2137.5593'],['345024.16'],['0.009761608']
['1810.6785'],['469984.03'],['0.010050292']
['1912.1483'],['365241.97'],['0.010407204']
['1869.9878'],['346899.75'],['0.009906298']
['1122.9908'],['276639.06'],['0.009249721']
['1024.0146'],['322586.5'],['0.009906298']
['958.2925'],['339653.53'],['0.009396838']
['1192.9104'],['278188.56'],['0.009323365']
['1018.9869'],['278188.56'],['223821.45']
