['65558.71'],['42225430.0'],['0.1314463']
['79359.516'],['34216200.0'],['0.11624092']
['73967.69'],['31418016.0'],['0.108169265']
['67505.71'],['32555024.0'],['0.10955604']
['66605.45'],['29235276.0'],['0.10610473']
['64678.023'],['29365448.0'],['0.10629393']
['64199.953'],['38163264.0'],['0.12879756']
['67102.89'],['29077896.0'],['0.10524957']
['64671.242'],['27625244.0'],['0.098133065']
['63742.11'],['32140678.0'],['0.11449836']
['63582.812'],['34154860.0'],['0.11281612']
['68466.445'],['38191416.0'],['0.12567468']
['68121.57'],['27090606.0'],['0.09650707']
['64269.324'],['31034492.0'],['0.10955604']
['63111.305'],['27254778.0'],['0.0954805']
['64659.254'],['27031972.0'],['0.099987894']
['64903.305'],['30286546.0'],['0.108029656']
['65025.188'],['32274006.0'],['0.11223456']
['68159.625'],['32731260.0'],['0.10881852']
['64964.016'],['27666630.0'],['0.09762712']
['62544.953'],['26666032.0'],['0.088177286']
['62063.15'],['34648890.0'],['0.111198045']
['63686.938'],['31837648.0'],['0.105630405']
['62648.832'],['31837648.0'],['34768460.0']
