['4443.2036'],['1317152.1'],['0.010995237']
['1957.9225'],['1570071.2'],['0.011320264']
['1543.6853'],['1560223.0'],['0.012780292']
['4560.682'],['3607362.5'],['0.016794173']
['4459.7266'],['2321242.8'],['0.015248675']
['4811.4233'],['1928190.5'],['0.014288605']
['4821.92'],['1438611.2'],['0.010929337']
['1694.4935'],['2692986.5'],['0.017272465']
['5420.571'],['1886357.8'],['0.013982067']
['4896.665'],['1900170.8'],['0.014136435']
['4610.9316'],['1701574.1'],['0.011700592']
['2030.4296'],['1375665.1'],['0.011060839']
['1940.2168'],['2318497.8'],['0.014683823']
['4863.625'],['1913108.9'],['0.013982067']
['4850.3286'],['3078639.0'],['0.019429447']
['6311.1934'],['3034967.0'],['0.020033333']
['5383.994'],['2222047.0'],['0.015824325']
['4716.5234'],['1420742.1'],['0.011060839']
['1690.8317'],['1198879.6'],['0.010863135']
['1778.9695'],['2039460.4'],['0.013772771']
['4761.9175'],['1715039.4'],['0.01366662']
['4456.06'],['3472041.8'],['0.020532781']
['5077.6177'],['2933894.5'],['0.020460809']
['4594.1006'],['2933894.5'],['1701834.2']
