['69514.85'],['13973246.0'],['0.055142093']
['60862.977'],['13072663.0'],['0.049363196']
['46577.777'],['15286868.0'],['0.061437458']
['55450.71'],['16310345.0'],['0.0615965']
['57367.72'],['16804418.0'],['0.066928685']
['57910.324'],['15478168.0'],['0.06016796']
['60523.742'],['12183951.0'],['0.049020406']
['46850.594'],['13577799.0'],['0.05273862']
['60263.15'],['15035516.0'],['0.05658616']
['58424.25'],['15220619.0'],['0.059772294']
['57778.797'],['13017791.0'],['0.049630124']
['45497.215'],['12686983.0'],['0.049363196']
['46307.145'],['14184723.0'],['0.053047583']
['57938.4'],['14254666.0'],['0.053937778']
['58902.914'],['14282595.0'],['0.057252053']
['64002.598'],['12480904.0'],['0.049630124']
['62454.816'],['14954828.0'],['0.05791945']
['60548.797'],['12572524.0'],['0.04993552']
['46651.59'],['13533088.0'],['0.051506255']
['53194.375'],['12720533.0'],['0.051275812']
['59934.64'],['12699973.0'],['0.0517369']
['63323.645'],['13637751.0'],['0.053666547']
['62376.9'],['14117122.0'],['0.05351168']
['62965.848'],['14117122.0'],['14926858.0']
