['10956.162'],['4085124.5'],['0.026998151']
['13235.628'],['3799883.2'],['0.017797537']
['10541.446'],['3860171.8'],['0.019349564']
['9183.178'],['3785641.5'],['0.018066589']
['8895.044'],['3823847.8'],['0.01869753']
['8483.032'],['3816778.0'],['0.018565638']
['9331.954'],['3864106.2'],['0.020115847']
['10542.129'],['3802766.5'],['0.018532587']
['9918.849'],['3840579.8'],['0.019414091']
['9520.4'],['3906800.2'],['0.020273298']
['11271.508'],['3870908.0'],['0.019798687']
['11368.14'],['3816333.2'],['0.018730426']
['11009.998'],['3853423.8'],['0.020679163']
['10947.302'],['3937203.0'],['0.021141233']
['10359.801'],['3809237.5'],['0.018333627']
['10517.553'],['3848784.0'],['0.019057674']
['10901.633'],['3840918.5'],['0.019090232']
['10482.732'],['3847693.0'],['0.019317254']
['11364.738'],['3813649.5'],['0.018565638']
['10261.415'],['3825752.5'],['0.01876329']
['8447.304'],['3802582.0'],['0.018730426']
['8113.926'],['3831078.5'],['0.018433247']
['7437.4976'],['3796200.5'],['0.018565638']
['7503.5967'],['3796200.5'],['3867510.8']
