['3481.794'],['1524766.8'],['0.015201108']
['4190.4556'],['1455658.6'],['0.014851577']
['2452.4534'],['1567879.4'],['0.015823005']
['3469.403'],['1567083.9'],['0.015599655']
['3690.769'],['1522362.6'],['0.015315985']
['3576.7178'],['1537214.4'],['0.01554332']
['3634.2075'],['1576202.1'],['0.015711725']
['3175.7058'],['1597023.9'],['0.01620632']
['3708.964'],['1600385.6'],['0.01620632']
['3595.075'],['1617980.0'],['0.016527364']
['3746.0493'],['1469071.5'],['0.014910345']
['2895.146'],['1429500.0'],['0.014373921']
['2546.8792'],['1532439.4'],['0.0163141']
['3439.6367'],['1575024.4'],['0.01971984']
['2419.017'],['1525295.5'],['0.01554332']
['3628.224'],['1590975.2'],['0.016580207']
['3710.5278'],['1662495.9'],['0.01668533']
['3693.962'],['1538427.2'],['0.015430055']
['3096.7625'],['1550897.5'],['0.015711725']
['3369.7908'],['1616335.9'],['0.01620632']
['3677.4714'],['1593072.6'],['0.016097773']
['3864.3892'],['1772586.9'],['0.017696125']
['3826.2336'],['1580608.4'],['0.016097773']
['3594.1875'],['1580608.4'],['1989798.5']
