['2177.0422'],['7713740.0'],['0.044284046']
['6393.611'],['3720404.2'],['0.021660564']
['5480.5586'],['4932885.5'],['0.023598364']
['5289.129'],['3688705.0'],['0.026047817']
['5896.446'],['4807016.5'],['0.031166656']
['5883.293'],['3560945.5'],['0.0206848']
['6104.575'],['5941093.0'],['0.026787374']
['5699.933'],['6490045.0'],['0.03013299']
['5692.8335'],['4994062.5'],['0.024880068']
['5819.5205'],['4140679.0'],['0.023276674']
['5948.025'],['4199412.0'],['0.02338396']
['5810.4053'],['4285257.0'],['0.025305493']
['5435.797'],['4149710.8'],['0.022954468']
['5867.1016'],['7305467.0'],['0.026576353']
['5977.339'],['6144960.0'],['0.025199225']
['5638.042'],['5335980.5'],['0.02338396']
['4521.9453'],['5916238.0'],['0.03198953']
['4863.916'],['9597173.0'],['0.036150184']
['5238.1396'],['7898403.0'],['0.03544652']
['5717.173'],['9866735.0'],['0.035345778']
['5109.503'],['7533979.5'],['0.034638967']
['6219.513'],['6801629.5'],['0.03291095']
['4720.317'],['6134398.5'],['0.028153498']
['4756.2407'],['6134398.5'],['2452520.8']
