['2479.0212'],['6633461.0'],['0.037103858']
['8701.367'],['3872831.5'],['0.02279004']
['5273.8867'],['3551814.0'],['0.021158714']
['4833.1934'],['4009140.0'],['0.022192905']
['5163.958'],['2592478.2'],['0.018872196']
['5094.3447'],['3293741.5'],['0.02210723']
['5539.098'],['4215372.0'],['0.022278486']
['4773.6724'],['4168559.0'],['0.022192905']
['4236.8945'],['4585581.0'],['0.02279004']
['4865.2964'],['4966256.5'],['0.026602155']
['5191.2197'],['3300844.2'],['0.021504922']
['4816.192'],['5758198.0'],['0.02812044']
['5189.341'],['2779816.5'],['0.02063662']
['5240.08'],['4061431.2'],['0.023298278']
['5009.593'],['4000740.0'],['0.023298278']
['4543.6626'],['3686943.0'],['0.021332003']
['4815.2476'],['4637298.0'],['0.025133522']
['4296.8203'],['5033267.5'],['0.022959823']
['4352.9004'],['3014301.2'],['0.018514851']
['3652.515'],['2370099.2'],['0.016431171']
['2620.5605'],['2551500.8'],['0.017343182']
['2844.0925'],['2386247.8'],['0.017433869']
['2313.9673'],['2905156.8'],['0.018872196']
['2810.2566'],['2905156.8'],['2258061.5']
