['36385.26'],['34406664.0'],['0.10207048']
['44063.44'],['25383838.0'],['0.05809481']
['37919.906'],['25495002.0'],['0.06340707']
['42501.105'],['26011942.0'],['0.06505242']
['42935.49'],['30566044.0'],['0.07264792']
['45292.945'],['28073426.0'],['0.06924971']
['43712.258'],['26258102.0'],['0.066696145']
['40971.656'],['25626098.0'],['0.07137449']
['44938.42'],['27259752.0'],['0.078817226']
['41489.99'],['22451706.0'],['0.06505242']
['40233.438'],['20090030.0'],['0.055953346']
['37653.785'],['24338640.0'],['0.06620929']
['35025.574'],['21194268.0'],['0.05998949']
['36076.402'],['28244660.0'],['0.06924971']
['36206.176'],['23406322.0'],['0.060294893']
['34170.965'],['17141078.0'],['0.048040897']
['33645.355'],['17776558.0'],['0.05092714']
['32006.797'],['18416142.0'],['0.04785654']
['31819.596'],['22573562.0'],['0.0505589']
['30509.277'],['22266232.0'],['0.053012677']
['32591.377'],['24174966.0'],['0.06041705']
['32702.291'],['23823938.0'],['0.060172737']
['33642.477'],['19126256.0'],['0.051847488']
['34187.605'],['19126256.0'],['21179236.0']
