['16791.555'],['14054644.0'],['0.047350187']
['19189.18'],['9695199.0'],['0.040925324']
['16773.041'],['9050904.0'],['0.037583925']
['16868.713'],['7609243.0'],['0.033456963']
['16628.217'],['6925957.5'],['0.033184644']
['16603.016'],['8820821.0'],['0.03870485']
['16840.684'],['7859495.5'],['0.034908265']
['16541.46'],['7923649.0'],['0.035542466']
['16682.326'],['6497381.5'],['0.030835584']
['16501.955'],['6231852.0'],['0.03178306']
['16854.361'],['7318339.0'],['0.033184644']
['16246.435'],['10451595.0'],['0.041688528']
['16828.025'],['9055462.0'],['0.0359155']
['17229.938'],['9843230.0'],['0.043372016']
['16876.229'],['9786610.0'],['0.041688528']
['16888.348'],['9940280.0'],['0.040128484']
['17283.2'],['8283020.0'],['0.03723629']
['16762.234'],['9743762.0'],['0.040229965']
['17235.15'],['11418576.0'],['0.042684812']
['17221.861'],['8737340.0'],['0.037294596']
['16809.541'],['10111232.0'],['0.036764454']
['16966.727'],['8089004.5'],['0.036464676']
['16725.664'],['9891692.0'],['0.03535385']
['16896.197'],['9891692.0'],['11235324.0']
