['32093.676'],['14805346.0'],['0.05769678']
['43274.51'],['15942138.0'],['0.06631723']
['52984.74'],['13835789.0'],['0.059216827']
['38358.547'],['13423611.0'],['0.05648173']
['37283.273'],['13812043.0'],['0.05769678']
['36671.74'],['15800900.0'],['0.067289524']
['44717.76'],['16476063.0'],['0.066722654']
['53965.09'],['14600561.0'],['0.053802352']
['36162.42'],['14359077.0'],['0.05621068']
['35441.496'],['17369610.0'],['0.06477453']
['49742.414'],['18195384.0'],['0.066486664']
['51679.254'],['17260066.0'],['0.0669862']
['44731.305'],['14281306.0'],['0.054700408']
['38344.336'],['14255070.0'],['0.05951826']
['38301.66'],['12900237.0'],['0.050549924']
['41877.734'],['15285921.0'],['0.05778046']
['42350.52'],['15069146.0'],['0.06170383']
['45720.473'],['17133592.0'],['0.06477453']
['48866.906'],['14285631.0'],['0.061578784']
['43857.203'],['16685580.0'],['0.06182736']
['44388.6'],['11513434.0'],['0.042072006']
['36981.82'],['14403167.0'],['0.055374637']
['38406.12'],['14288037.0'],['0.05867386']
['35002.2'],['14288037.0'],['16171255.0']
