['43722.22'],['31086514.0'],['0.06944583']
['45081.715'],['29106302.0'],['0.06366533']
['41071.516'],['26250490.0'],['0.054342173']
['38284.383'],['28330046.0'],['0.060872424']
['36774.285'],['28518242.0'],['0.060518987']
['39206.81'],['26554554.0'],['0.055608295']
['39083.543'],['28164762.0'],['0.06263396']
['40067.617'],['26665878.0'],['0.056567356']
['40514.766'],['27386208.0'],['0.058685116']
['40768.19'],['26219184.0'],['0.055638053']
['38192.77'],['27571810.0'],['0.060103618']
['41570.82'],['30066892.0'],['0.07009943']
['42470.42'],['26634966.0'],['0.056748796']
['38901.023'],['26722392.0'],['0.056991514']
['42616.633'],['27206962.0'],['0.058404982']
['42405.7'],['28545606.0'],['0.05956423']
['45797.39'],['25799192.0'],['0.055400424']
['37659.934'],['28086766.0'],['0.06518901']
['44845.527'],['31844696.0'],['0.08044534']
['43678.67'],['27247800.0'],['0.059659105']
['38559.254'],['26123386.0'],['0.054986745']
['38319.645'],['28401946.0'],['0.06279931']
['42809.4'],['26739400.0'],['0.05572739']
['41642.46'],['26739400.0'],['28044388.0']
