['10720.852'],['3434555.5'],['0.028031692']
['8710.444'],['1564196.2'],['0.012031621']
['4330.171'],['4738148.0'],['0.028225267']
['11926.042'],['3821890.5'],['0.02755195']
['11576.846'],['3685148.2'],['0.028088793']
['11216.65'],['3284418.8'],['0.027582452']
['12038.716'],['2495371.2'],['0.022666687']
['6735.364'],['3777531.0'],['0.028401852']
['11585.332'],['4073803.2'],['0.02841024']
['12189.152'],['3311570.8'],['0.027213477']
['12072.517'],['2246900.8'],['0.021321846']
['6756.7866'],['1854843.1'],['0.016645951']
['5411.46'],['3458079.2'],['0.02767037']
['12039.757'],['4013650.5'],['0.028404644']
['11996.005'],['4829497.0'],['0.02722959']
['12444.732'],['3879399.5'],['0.028088793']
['12181.393'],['3657455.2'],['0.027854983']
['13319.47'],['2011608.0'],['0.016367024']
['7202.145'],['3042448.2'],['0.022576135']
['7140.592'],['3275051.8'],['0.02608686']
['12083.428'],['3245271.2'],['0.02713834']
['12547.3'],['4020679.0'],['0.02835529']
['12404.807'],['4741338.5'],['0.026472718']
['12499.9'],['4741338.5'],['5928368.0']
