['16625.953'],['24178120.0'],['0.037373204']
['17059.18'],['21339176.0'],['0.03404772']
['15394.594'],['21972624.0'],['0.035048362']
['16028.033'],['20816466.0'],['0.03361653']
['16236.142'],['21164364.0'],['0.034574453']
['16186.901'],['24837930.0'],['0.03697975']
['16756.084'],['19790272.0'],['0.032033917']
['13929.052'],['21255892.0'],['0.034574453']
['16381.742'],['25026942.0'],['0.036762223']
['16127.229'],['22087556.0'],['0.03557011']
['16650.082'],['22395228.0'],['0.035370573']
['14707.34'],['22413164.0'],['0.035757773']
['13762.464'],['23399226.0'],['0.0362523']
['16706.533'],['23407044.0'],['0.036429342']
['16775.709'],['24067542.0'],['0.03646278']
['16744.168'],['23368386.0'],['0.036590096']
['16525.133'],['23279466.0'],['0.03597607']
['17189.26'],['25093696.0'],['0.036620338']
['15012.04'],['20851652.0'],['0.03346571']
['14221.928'],['21308324.0'],['0.034251586']
['17843.873'],['22683724.0'],['0.03566541']
['16786.988'],['22813456.0'],['0.036017608']
['16702.342'],['21034872.0'],['0.03510401']
['16639.232'],['21034872.0'],['24617372.0']
