['10228.134'],['10764040.0'],['0.04603015']
['11363.57'],['6310459.0'],['0.04640774']
['2683.3152'],['12179610.0'],['0.055828217']
['9468.031'],['11792790.0'],['0.055936337']
['9943.173'],['10377006.0'],['0.052256167']
['9203.094'],['7732904.0'],['0.038005672']
['9072.335'],['7205233.0'],['0.039916374']
['5828.56'],['9677965.0'],['0.048182715']
['9131.203'],['10487382.0'],['0.050360728']
['9138.19'],['9379923.0'],['0.04801359']
['9303.266'],['2480105.0'],['0.026239667']
['2982.5415'],['1723789.2'],['0.0555021']
['788.35065'],['12235572.0'],['0.054875065']
['10069.303'],['11719303.0'],['0.055595268']
['9715.9'],['11925123.0'],['0.055405725']
['9826.897'],['10579711.0'],['0.048350003']
['9344.623'],['11440570.0'],['0.05138569']
['9533.832'],['8969417.0'],['0.043169726']
['6498.484'],['7291933.0'],['0.039166395']
['5203.44'],['8202809.5'],['0.05585612']
['4826.7485'],['11159716.0'],['0.05176881']
['10431.006'],['10323780.0'],['0.04859753']
['10290.182'],['9848896.0'],['0.04612526']
['9219.95'],['9848896.0'],['10556458.0']
