['89393.984'],['47170980.0'],['0.18461084']
['99213.41'],['47213420.0'],['0.17592141']
['150105.97'],['34421360.0'],['0.12303887']
['103264.27'],['37186868.0'],['0.12503713']
['83348.83'],['33246754.0'],['0.11234837']
['85525.33'],['37498652.0'],['0.13455561']
['83280.95'],['34501824.0'],['0.12569886']
['83574.94'],['30511436.0'],['0.11103736']
['83536.83'],['37597664.0'],['0.1327438']
['87820.03'],['32952124.0'],['0.123992875']
['89251.16'],['35833120.0'],['0.13146515']
['95613.36'],['33864450.0'],['0.12465803']
['85630.445'],['35395190.0'],['0.122176446']
['87882.26'],['32098904.0'],['0.11976176']
['85803.24'],['39116960.0'],['0.14266677']
['86307.18'],['38754896.0'],['0.1393607']
['86918.414'],['37506708.0'],['0.13292578']
['82863.27'],['45422324.0'],['0.16993424']
['87954.586'],['36910910.0'],['0.13374245']
['84745.57'],['34145936.0'],['0.109413184']
['81489.67'],['32047230.0'],['0.11633392']
['84192.875'],['32988854.0'],['0.11435024']
['88463.1'],['33647932.0'],['0.1127502']
['90683.29'],['33647932.0'],['32151602.0']
