['2565.4727'],['7807763.5'],['0.034286413']
['3527.382'],['5200698.0'],['0.0267593']
['3069.6135'],['4383984.5'],['0.025450176']
['2583.3464'],['4921336.5'],['0.02712388']
['3019.221'],['5004784.0'],['0.028237864']
['3212.7456'],['5189285.5'],['0.029108686']
['2919.8696'],['4987368.0'],['0.025212467']
['3087.4304'],['6049198.5'],['0.030188007']
['3287.9822'],['5322093.5'],['0.028980445']
['3495.6711'],['5288693.5'],['0.027255947']
['3406.4192'],['4541183.5'],['0.024973921']
['2981.6204'],['5509458.5'],['0.027879588']
['3332.6743'],['4320799.5'],['0.025144394']
['3204.5127'],['4474392.5'],['0.025144394']
['3178.1367'],['4724139.5'],['0.026258847']
['3210.9263'],['4479958.5'],['0.026292328']
['3001.85'],['4598286.0'],['0.027255947']
['2777.5747'],['4704827.5'],['0.026359241']
['2846.782'],['5657365.0'],['0.029523637']
['2896.8464'],['6214754.5'],['0.029300552']
['3122.869'],['4969380.0'],['0.02715692']
['3158.577'],['5043323.5'],['0.027024653']
['3350.6143'],['5404376.5'],['0.027650531']
['2818.1362'],['5404376.5'],['3987314.5']
