['22333.344'],['53002730.0'],['0.16513644']
['20092.682'],['50743436.0'],['0.14427093']
['19760.305'],['39285588.0'],['0.1154748']
['22351.604'],['48191110.0'],['0.13713919']
['22467.42'],['46030324.0'],['0.13024634']
['22021.973'],['47346252.0'],['0.14037287']
['21798.506'],['49090004.0'],['0.14313972']
['19430.588'],['44619160.0'],['0.13211815']
['22012.51'],['46698840.0'],['0.13297564']
['22813.762'],['44640252.0'],['0.13933074']
['22314.45'],['43761664.0'],['0.12963764']
['18736.268'],['43574108.0'],['0.13044906']
['18326.604'],['42270150.0'],['0.12520108']
['22265.947'],['37693976.0'],['0.11563148']
['23279.006'],['46464564.0'],['0.13317718']
['22746.562'],['43067610.0'],['0.12688877']
['22680.59'],['44216124.0'],['0.1289265']
['22928.004'],['51554372.0'],['0.14436917']
['20343.037'],['46375780.0'],['0.13110729']
['20676.346'],['46370616.0'],['0.13287485']
['25563.26'],['44644670.0'],['0.12867227']
['22935.531'],['39729856.0'],['0.11802796']
['22785.504'],['47165788.0'],['0.13352965']
['22250.828'],['47165788.0'],['44855390.0']
