['921.55334'],['109845.02'],['0.0075182505']
['825.7146'],['116382.99'],['0.0073200096']
['723.05945'],['184206.05'],['0.007680568']
['925.8301'],['282940.1'],['0.007762973']
['873.2287'],['231317.03'],['0.007762973']
['790.2075'],['183839.75'],['0.0076396777']
['731.01556'],['155941.84'],['0.007398687']
['814.44727'],['109130.34'],['0.0072809793']
['681.7574'],['115985.37'],['0.0073200096']
['718.2377'],['146657.14'],['0.007478189']
['843.66284'],['121768.74'],['0.007398687']
['843.66284'],['134825.48'],['0.007398687']
['681.1893'],['210191.12'],['0.0077216662']
['858.0572'],['379353.25'],['0.008587437']
['883.58856'],['301524.9'],['0.007972629']
['852.6052'],['153371.16'],['0.007478189']
['834.55145'],['157863.75'],['0.0077216662']
['835.86346'],['202355.16'],['0.0077216662']
['949.1615'],['233727.89'],['0.0077216662']
['1000.84766'],['167758.14'],['0.007478189']
['930.7583'],['111782.22'],['0.0072809793']
['715.5432'],['140794.78'],['0.007398687']
['817.6271'],['155236.61'],['0.007478189']
['1035.4592'],['155236.61'],['140216.78']
