['47302.734'],['25161188.0'],['0.12568122']
['54589.316'],['22416744.0'],['0.09678842']
['49198.918'],['21670692.0'],['0.094735645']
['44033.31'],['19202572.0'],['0.089629255']
['43099.324'],['18897378.0'],['0.085861936']
['45645.94'],['22319964.0'],['0.09672299']
['47263.44'],['20496140.0'],['0.08819808']
['44320.844'],['23083002.0'],['0.10012061']
['44211.105'],['22485392.0'],['0.099237']
['42851.89'],['22387328.0'],['0.10185836']
['47261.215'],['21447932.0'],['0.087037176']
['44647.15'],['21963380.0'],['0.089344785']
['41219.992'],['23960650.0'],['0.10684175']
['44726.867'],['20883582.0'],['0.09249481']
['45609.805'],['20646546.0'],['0.092632264']
['46194.023'],['21815036.0'],['0.09659195']
['48028.2'],['21356444.0'],['0.09566891']
['49673.27'],['18850190.0'],['0.082095586']
['43400.754'],['19714562.0'],['0.07889913']
['41657.402'],['19217640.0'],['0.08593581']
['41897.29'],['22559856.0'],['0.09573519']
['42010.824'],['21794504.0'],['0.09827928']
['44961.137'],['20677628.0'],['0.08955822']
['43656.96'],['20677628.0'],['21563350.0']
