['3908.1848'],['2131034.5'],['0.015422112']
['3934.5012'],['2327228.2'],['0.018717498']
['3324.028'],['2191296.5'],['0.019206151']
['3922.2305'],['1961626.8'],['0.017992802']
['3330.5972'],['2450858.8'],['0.020160396']
['3720.749'],['2886700.0'],['0.026296524']
['4389.273'],['2197599.2'],['0.019687092']
['5306.346'],['2448051.8'],['0.0211257']
['4074.328'],['2510407.0'],['0.019816928']
['4390.928'],['2354152.0'],['0.018266508']
['4464.2256'],['2302565.8'],['0.018806921']
['5029.5415'],['3002983.8'],['0.022727884']
['6091.924'],['2733902.8'],['0.020668108']
['4562.7554'],['2451563.2'],['0.01986008']
['6161.2964'],['2521174.8'],['0.020918624']
['6407.6587'],['2676740.0'],['0.020373028']
['5534.667'],['2645714.0'],['0.021043055']
['4152.3184'],['2781010.0'],['0.02284421']
['6869.033'],['3077942.0'],['0.022960007']
['5814.4717'],['2292866.0'],['0.018940574']
['4698.2275'],['2877751.0'],['0.022454398']
['5021.96'],['2148807.2'],['0.019338077']
['4436.307'],['1848426.1'],['0.01658874']
['3422.073'],['1848426.1'],['2811610.2']
