['19314.207'],['19369288.0'],['0.047439575']
['26758.102'],['12281702.0'],['0.045409914']
['22769.104'],['15130796.0'],['0.049782574']
['21676.594'],['13387085.0'],['0.044922613']
['21245.188'],['14748439.0'],['0.050306376']
['22068.482'],['17096182.0'],['0.05093966']
['22528.979'],['16526686.0'],['0.05034805']
['22655.674'],['19552430.0'],['0.04965453']
['21651.895'],['15333241.0'],['0.04790291']
['20238.26'],['16833100.0'],['0.050895527']
['21791.578'],['16923954.0'],['0.050992887']
['22589.064'],['16522273.0'],['0.050076813']
['22258.11'],['17161352.0'],['0.050821364']
['21559.271'],['17563812.0'],['0.05095877']
['21839.049'],['16990702.0'],['0.0507597']
['23697.096'],['15631781.0'],['0.05028501']
['22600.643'],['16524273.0'],['0.05093966']
['23773.09'],['16825082.0'],['0.050992742']
['24153.043'],['16408326.0'],['0.050974913']
['22989.146'],['17881526.0'],['0.050689958']
['21939.957'],['12602399.0'],['0.044485886']
['20555.822'],['12189539.0'],['0.044108316']
['21101.96'],['12368679.0'],['0.041573722']
['20764.773'],['12368679.0'],['9881028.0']
