['10098.8545'],['8423929.0'],['0.029150909']
['23399.434'],['8335931.0'],['0.028475361']
['16000.912'],['8645228.0'],['0.02855737']
['14300.169'],['8114492.5'],['0.026428293']
['14534.142'],['7513317.5'],['0.02485234']
['13861.03'],['7489113.5'],['0.025007538']
['14947.851'],['8401711.0'],['0.026663365']
['14287.661'],['7767386.5'],['0.026457781']
['13462.566'],['7521485.5'],['0.025376808']
['14513.207'],['7696284.0'],['0.025892245']
['13855.246'],['8198872.0'],['0.02651667']
['16414.988'],['7823671.0'],['0.026867466']
['14533.303'],['8470504.0'],['0.02755612']
['15577.179'],['8334584.5'],['0.028584642']
['13326.633'],['8352620.5'],['0.027753765']
['14772.547'],['7494420.5'],['0.025892245']
['14651.528'],['8343400.5'],['0.026809301']
['16589.688'],['9022956.0'],['0.027866058']
['14867.71'],['7561036.5'],['0.025346207']
['15256.903'],['7617574.5'],['0.026042143']
['15104.267'],['7312936.0'],['0.024350371']
['13427.32'],['8135091.0'],['0.026280385']
['11690.237'],['7941019.5'],['0.025892245']
['14427.05'],['7941019.5'],['7078089.5']
