['19587.518'],['7690774.0'],['0.03287168']
['27094.129'],['7811324.0'],['0.031153591']
['25306.88'],['6219834.0'],['0.028047428']
['26320.646'],['6866562.0'],['0.029622633']
['24143.713'],['6647899.0'],['0.029458912']
['24356.791'],['8283871.5'],['0.03294839']
['30422.287'],['6954471.5'],['0.028466273']
['23897.912'],['8612938.0'],['0.03287168']
['26423.361'],['8793232.0'],['0.035631273']
['24269.898'],['6836329.0'],['0.029622633']
['29112.154'],['9110576.0'],['0.03233132']
['22080.94'],['9419985.0'],['0.03370899']
['23481.59'],['9027045.0'],['0.034308925']
['25109.195'],['7715690.5'],['0.03217586']
['24187.926'],['8978198.0'],['0.031941757']
['22640.826'],['6103170.5'],['0.027115062']
['22146.096'],['6994895.0'],['0.027710125']
['24836.05'],['7693220.0'],['0.029376868']
['21003.13'],['6577988.5'],['0.027455844']
['20116.906'],['8852910.0'],['0.031941757']
['22955.012'],['8201720.0'],['0.029047469']
['24121.572'],['9167011.0'],['0.03147031']
['23264.75'],['7184804.0'],['0.029212415']
['24773.574'],['7184804.0'],['6603564.0']
