['84713.02'],['36076150.0'],['0.07585748']
['43178.75'],['30610740.0'],['0.06643829']
['43952.605'],['35539830.0'],['0.0780941']
['68946.39'],['40149456.0'],['0.08653439']
['70822.15'],['40692828.0'],['0.087353796']
['73235.734'],['36435740.0'],['0.08053313']
['67774.3'],['28616860.0'],['0.065173015']
['48824.246'],['37275076.0'],['0.08593131']
['73152.87'],['37077908.0'],['0.08438784']
['72018.04'],['33729410.0'],['0.07695002']
['65383.766'],['30568154.0'],['0.06739779']
['46998.047'],['28983198.0'],['0.06673855']
['44925.15'],['39114452.0'],['0.08762617']
['74871.6'],['40370764.0'],['0.08882008']
['74902.836'],['40309670.0'],['0.08653439']
['72545.93'],['34593130.0'],['0.07894814']
['71004.3'],['34289540.0'],['0.079288796']
['67620.16'],['30041276.0'],['0.06703843']
['49738.797'],['32514576.0'],['0.071255624']
['46682.805'],['34866610.0'],['0.07877761']
['69128.195'],['38516324.0'],['0.087081045']
['71035.62'],['42146628.0'],['0.09032893']
['70799.625'],['41264484.0'],['0.08930637']
['70057.65'],['41264484.0'],['40578390.0']
