['8418.805'],['6857173.0'],['0.03146174']
['8193.179'],['6695804.0'],['0.028825656']
['9970.041'],['5417386.0'],['0.024366988']
['9414.5625'],['7031099.5'],['0.030886218']
['9942.818'],['5829352.5'],['0.026783']
['9411.137'],['5537640.0'],['0.027235359']
['10703.263'],['9724140.0'],['0.032848522']
['8945.36'],['9750062.0'],['0.03576236']
['10183.134'],['10029435.0'],['0.037644465']
['11102.59'],['7208622.5'],['0.029567694']
['9551.612'],['6020463.5'],['0.024534697']
['10987.037'],['7215467.5'],['0.029167846']
['10092.686'],['6659218.0'],['0.029167846']
['8281.123'],['5341208.0'],['0.026331535']
['9371.28'],['8788079.0'],['0.035001576']
['10151.902'],['9373919.0'],['0.036878254']
['9712.375'],['7146019.0'],['0.029853715']
['10762.136'],['8054650.5'],['0.030312058']
['7757.9146'],['5902717.0'],['0.026783']
['7998.4365'],['6298299.0'],['0.02380888']
['8154.081'],['7179792.0'],['0.029053723']
['9138.935'],['6391795.0'],['0.025599822']
['10678.074'],['4729246.0'],['0.022419875']
['9414.5625'],['4729246.0'],['5854966.5']
