['431.0'],['102073864.0'],['0.32951492']
['66642.19'],['199126340.0'],['0.60405195']
['81287.33'],['163090780.0'],['0.5117812']
['115079.22'],['155088740.0'],['0.51333547']
['114178.56'],['163782160.0'],['0.5329823']
['107278.87'],['177386350.0'],['0.5853292']
['96580.88'],['186107070.0'],['0.5835559']
['81484.18'],['71044210.0'],['0.16733481']
['20088.758'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['0.0082']
['431.0'],['44411.75'],['44411.75']
