['41715.86'],['27522602.0'],['0.086144954']
['53666.066'],['25405598.0'],['0.07735253']
['47086.555'],['23465182.0'],['0.06867785']
['48109.08'],['25384482.0'],['0.07692668']
['47269.145'],['25847676.0'],['0.07573801']
['48360.93'],['25013684.0'],['0.073490314']
['47176.246'],['23416408.0'],['0.06247249']
['47136.54'],['25397694.0'],['0.072519384']
['40357.934'],['24955442.0'],['0.075027816']
['45191.37'],['25527676.0'],['0.07649432']
['47855.79'],['23379286.0'],['0.06612724']
['44909.715'],['25060028.0'],['0.072519384']
['45911.29'],['24590122.0'],['0.07049717']
['48799.78'],['24676122.0'],['0.06997477']
['47874.543'],['24903916.0'],['0.07496246']
['45241.508'],['23283060.0'],['0.0728692']
['44270.53'],['23325342.0'],['0.07071899']
['39048.82'],['26677720.0'],['0.074633606']
['42364.33'],['23436418.0'],['0.06077364']
['42308.727'],['22242860.0'],['0.06394877']
['40617.273'],['23206448.0'],['0.06929316']
['40202.64'],['25687880.0'],['0.07335324']
['42421.652'],['22362364.0'],['0.061941598']
['39797.277'],['22362364.0'],['26892532.0']
