['26989.676'],['18706296.0'],['0.096995406']
['31238.74'],['15153259.0'],['0.06895575']
['30899.383'],['18360476.0'],['0.08971081']
['30017.877'],['16214889.0'],['0.07947966']
['27275.434'],['19133284.0'],['0.08174859']
['26933.791'],['19914250.0'],['0.082066394']
['26901.326'],['16644710.0'],['0.07924844']
['27794.318'],['14218346.0'],['0.06447261']
['26375.959'],['17494698.0'],['0.07848242']
['28597.422'],['14598653.0'],['0.06990247']
['27514.088'],['15715060.0'],['0.07825401']
['27849.08'],['16463422.0'],['0.079325445']
['30873.72'],['15161099.0'],['0.068888605']
['30464.498'],['16842924.0'],['0.08009943']
['28735.379'],['12938565.0'],['0.05993044']
['29311.1'],['18553594.0'],['0.09333119']
['28743.125'],['17938008.0'],['0.081511006']
['27793.152'],['19672084.0'],['0.08080224']
['28087.633'],['16779752.0'],['0.08456993']
['28630.086'],['16306903.0'],['0.08351127']
['29034.855'],['19435958.0'],['0.08680982']
['29109.305'],['16235295.0'],['0.07253731']
['28831.385'],['15204502.0'],['0.067691185']
['28273.945'],['15204502.0'],['12742423.0']
