['11565.684'],['3587938.8'],['0.029885968']
['7320.224'],['2413514.8'],['0.018772949']
['4885.3447'],['2877775.8'],['0.02201905']
['7715.7524'],['2975573.8'],['0.021047795']
['7693.818'],['3315176.8'],['0.029814247']
['7680.6797'],['3171679.0'],['0.023420125']
['7681.9307'],['2365057.2'],['0.019760761']
['6006.15'],['4109622.2'],['0.038661674']
['8120.6675'],['3074138.5'],['0.022811634']
['7430.5938'],['4675417.0'],['0.031841688']
['8366.02'],['3916416.0'],['0.038459223']
['6358.7915'],['2279903.5'],['0.018801738']
['6137.3906'],['3849849.2'],['0.028836414']
['8364.019'],['4176550.2'],['0.025384186']
['8426.216'],['3674086.0'],['0.024263646']
['8919.051'],['3955885.8'],['0.029885968']
['7431.813'],['3622543.8'],['0.022995573']
['7555.1675'],['3831844.8'],['0.029957937']
['6060.4937'],['3482352.0'],['0.032078937']
['5745.289'],['3220568.8'],['0.024732985']
['8173.6196'],['2675283.8'],['0.020308696']
['7196.1943'],['3442008.5'],['0.021976665']
['7763.544'],['2869386.0'],['0.022949317']
['7056.714'],['2869386.0'],['9689026.0']
