['3145.1216'],['1607815.6'],['0.0183976']
['4711.569'],['22682800.0'],['0.052513555']
['5716.2974'],['26805176.0'],['0.06191906']
['10426.847'],['21213132.0'],['0.049789526']
['11682.758'],['26150074.0'],['0.06063256']
['11184.606'],['6464727.0'],['0.022551592']
['8251.92'],['1966939.9'],['0.014239375']
['4268.261'],['25989362.0'],['0.060324322']
['10736.018'],['25646436.0'],['0.057151265']
['10535.645'],['4384141.5'],['0.01703579']
['7316.3315'],['373098.06'],['0.0095']
['3459.28'],['25091652.0'],['0.057723854']
['6593.8286'],['25019406.0'],['0.05966448']
['11544.103'],['23405694.0'],['0.058742363']
['12167.208'],['24900190.0'],['0.057049762']
['10659.322'],['25176044.0'],['0.056792352']
['10624.577'],['19965798.0'],['0.053524304']
['8700.91'],['12174515.0'],['0.03550024']
['3890.0059'],['26276166.0'],['0.05864547']
['6104.435'],['26994978.0'],['0.060330845']
['9158.347'],['27411490.0'],['0.060993616']
['8707.048'],['6346520.0'],['0.0242293']
['6158.585'],['373098.06'],['0.0095']
['2786.251'],['373098.06'],['1437333.4']
