['26539.855'],['18539040.0'],['0.051379558']
['39835.992'],['15452470.0'],['0.0436386']
['32505.053'],['15481999.0'],['0.044627827']
['34491.625'],['16340258.0'],['0.04369816']
['32625.385'],['17791366.0'],['0.0479669']
['33075.2'],['15704514.0'],['0.043757554']
['32684.271'],['16517189.0'],['0.04535116']
['37239.484'],['15530075.0'],['0.041574612']
['29316.672'],['14118326.0'],['0.038295']
['27604.57'],['14103674.0'],['0.039880954']
['26075.424'],['19220686.0'],['0.051176243']
['32915.465'],['15002564.0'],['0.040572114']
['32117.732'],['16051818.0'],['0.045514062']
['26905.436'],['16260365.0'],['0.0436386']
['26434.17'],['16411566.0'],['0.044627827']
['29434.229'],['14648652.0'],['0.041178506']
['29234.586'],['16598873.0'],['0.04625456']
['30048.646'],['16589269.0'],['0.046713647']
['33446.188'],['16960170.0'],['0.046863757']
['31260.879'],['14160779.0'],['0.038146306']
['28329.992'],['16999472.0'],['0.04782775']
['29682.621'],['20563788.0'],['0.052233297']
['34284.906'],['17124154.0'],['0.04850948']
['30847.145'],['17124154.0'],['13460949.0']
