['19955.754'],['8627147.0'],['0.050924484']
['25228.268'],['5583498.5'],['0.052784823']
['9728.668'],['3586286.0'],['0.04357607']
['9596.324'],['4176672.0'],['0.04635581']
['10676.085'],['3930590.2'],['0.042708304']
['9688.345'],['3509465.5'],['0.045699168']
['9166.754'],['3983601.8'],['0.045992542']
['11036.778'],['6434427.5'],['0.055197105']
['10509.051'],['4959643.0'],['0.04635581']
['10203.431'],['6593595.5'],['0.05669375']
['9304.099'],['7930072.5'],['0.062484957']
['10755.491'],['9056349.0'],['0.063453496']
['9715.231'],['5330011.0'],['0.049192183']
['8986.622'],['6702757.5'],['0.053072263']
['9399.137'],['2613428.2'],['0.033622783']
['7450.142'],['2828552.2'],['0.036726784']
['6675.9023'],['4229127.0'],['0.04238798']
['6628.5293'],['6359108.5'],['0.050737217']
['8780.315'],['8283408.0'],['0.05669375']
['9903.983'],['5783929.0'],['0.054133195']
['9908.438'],['5670162.0'],['0.049389903']
['9877.24'],['6921037.5'],['0.056059636']
['10207.848'],['7046764.5'],['0.056597613']
['11362.655'],['7046764.5'],['5694835.5']
