['4071.7708'],['879635.2'],['0.012215546']
['4268.3525'],['891377.2'],['0.013128678']
['4707.2812'],['891756.2'],['0.012823291']
['4321.194'],['890208.94'],['0.012456148']
['4076.552'],['887477.25'],['0.0124819325']
['4336.8706'],['891803.5'],['0.01298042']
['4440.074'],['884593.06'],['0.013554851']
['4642.08'],['875132.56'],['0.013487331']
['4055.7153'],['891304.0'],['0.013169425']
['4253.6885'],['879574.4'],['0.013434888']
['4354.2485'],['891803.5'],['0.012914171']
['4677.743'],['888351.4'],['0.012891727']
['4680.7993'],['879108.6'],['0.012017673']
['4255.394'],['880726.0'],['0.012270347']
['4384.2275'],['881672.75'],['0.013066216']
['3884.45'],['887367.56'],['0.012657169']
['4060.8396'],['840235.0'],['0.013603699']
['4425.0938'],['767903.6'],['0.013838727']
['5190.276'],['890742.6'],['0.012558158']
['5007.512'],['762151.56'],['0.014009971']
['4590.4297'],['891763.94'],['0.012776751']
['4107.6304'],['890868.1'],['0.012869097']
['4719.1616'],['889676.1'],['0.012558158']
['4359.7'],['889676.1'],['887832.4']
