['270.42477'],['12228113.0'],['0.05058752']
['11406.836'],['8879541.0'],['0.037284307']
['8057.51'],['13997463.0'],['0.057493344']
['11934.609'],['14496287.0'],['0.059275076']
['13873.113'],['15088634.0'],['0.063327305']
['12826.574'],['12667441.0'],['0.052511454']
['12813.614'],['10484462.0'],['0.050155044']
['10449.722'],['11180219.0'],['0.049042106']
['14000.833'],['12188163.0'],['0.053792555']
['14822.291'],['11782082.0'],['0.052773807']
['13676.7295'],['5842593.5'],['0.029991012']
['7155.499'],['6637807.0'],['0.031062163']
['6132.5093'],['9853065.0'],['0.041181553']
['7696.903'],['4301604.0'],['0.02191927']
['7387.8896'],['4731317.5'],['0.024723107']
['5513.0146'],['6674851.5'],['0.02803687']
['6481.8037'],['7701827.0'],['0.030707343']
['4911.142'],['2029285.4'],['0.010472664']
['3543.5894'],['3393122.8'],['0.018857418']
['3593.2163'],['6835743.5'],['0.026782768']
['3230.3992'],['2252820.8'],['0.009044084']
['3858.6462'],['183337.2'],['0.0073']
['3043.945'],['1829949.6'],['0.01015717']
['3430.08'],['1829949.6'],['76.967']
