['29066.6'],['11835009.0'],['0.04091826']
['26202.934'],['11017708.0'],['0.03443475']
['34110.17'],['10909233.0'],['0.034197967']
['33676.59'],['10824017.0'],['0.034513287']
['32836.62'],['11183475.0'],['0.03615503']
['31953.45'],['11667094.0'],['0.038745455']
['34044.812'],['10347843.0'],['0.0323647']
['29078.516'],['11271110.0'],['0.035893787']
['32834.402'],['11597868.0'],['0.03802482']
['30666.373'],['11774687.0'],['0.038336042']
['32523.621'],['11371375.0'],['0.03570576']
['30275.668'],['12388664.0'],['0.038779285']
['30505.602'],['11609373.0'],['0.03781534']
['34033.082'],['12168459.0'],['0.040065303']
['34286.26'],['11834186.0'],['0.038575634']
['34164.934'],['12444100.0'],['0.040448103']
['33647.613'],['11522116.0'],['0.036961198']
['33858.37'],['11209196.0'],['0.035172958']
['27975.572'],['11570876.0'],['0.0370694']
['30487.57'],['10978063.0'],['0.034513287']
['33206.887'],['10574430.0'],['0.032987174']
['34610.965'],['10611273.0'],['0.03363854']
['32537.459'],['10456917.0'],['0.03265662']
['30647.229'],['10456917.0'],['10834429.0']
