['17808.932'],['9435793.0'],['0.040641356']
['19106.678'],['11800989.0'],['0.07585467']
['14246.728'],['7579400.5'],['0.06118503']
['16120.433'],['7110737.5'],['0.06059388']
['16608.078'],['9527574.0'],['0.069459125']
['16468.73'],['7732124.5'],['0.06646846']
['15418.053'],['8997624.0'],['0.069779135']
['15855.183'],['9198119.0'],['0.065219715']
['17030.531'],['12772592.0'],['0.07610471']
['17627.723'],['11953536.0'],['0.075724825']
['18474.137'],['12552399.0'],['0.076250546']
['16773.912'],['11373316.0'],['0.07211895']
['16550.004'],['9887312.0'],['0.07057714']
['16649.398'],['8650786.0'],['0.06376538']
['18761.145'],['11002508.0'],['0.07344036']
['17047.844'],['9838217.0'],['0.06758311']
['17355.975'],['10721458.0'],['0.069739625']
['18381.305'],['10351988.0'],['0.069620244']
['17293.434'],['9951917.0'],['0.070829816']
['17378.621'],['8353227.5'],['0.06323678']
['17113.107'],['11526012.0'],['0.0725339']
['17891.523'],['11286344.0'],['0.075920306']
['17931.604'],['9472995.0'],['0.06580306']
['18693.18'],['9472995.0'],['7517167.5']
