['6614.564'],['12168545.0'],['0.053773638']
['8721.55'],['13187389.0'],['0.07202935']
['8744.39'],['13509043.0'],['0.06504177']
['8473.042'],['13053739.0'],['0.05884536']
['7151.276'],['13502353.0'],['0.06298457']
['7170.3203'],['13560740.0'],['0.060881805']
['7783.1123'],['12672063.0'],['0.07181836']
['8620.967'],['13455253.0'],['0.059851576']
['8212.086'],['13487707.0'],['0.06192865']
['9766.866'],['11361800.0'],['0.055044226']
['7566.436'],['13292268.0'],['0.06678381']
['7219.605'],['12771375.0'],['0.061070085']
['6336.2295'],['13470037.0'],['0.063714266']
['6107.3813'],['13052925.0'],['0.06144208']
['6523.55'],['12768404.0'],['0.059917264']
['7281.7334'],['10269217.0'],['0.048749316']
['6657.762'],['10563862.0'],['0.04884166']
['7357.4834'],['12969560.0'],['0.06131876']
['5753.618'],['13529000.0'],['0.06941314']
['6274.7173'],['10640956.0'],['0.04975383']
['7237.74'],['8776678.0'],['0.03957191']
['6530.629'],['8850776.0'],['0.037638303']
['6220.233'],['8298386.5'],['0.03968361']
['5629.941'],['8298386.5'],['10572286.0']
