['76740.83'],['135565920.0'],['0.3143293']
['94894.94'],['90395560.0'],['0.26374915']
['86238.81'],['96027830.0'],['0.2761736']
['88467.08'],['102624296.0'],['0.28951573']
['82358.7'],['99732640.0'],['0.29204124']
['92046.055'],['98425100.0'],['0.27684823']
['87215.7'],['108569980.0'],['0.29088888']
['115668.25'],['95684610.0'],['0.26645002']
['102591.26'],['109252270.0'],['0.3094393']
['100260.445'],['87647380.0'],['0.25474644']
['86111.16'],['103735350.0'],['0.28485218']
['82111.72'],['112743310.0'],['0.3297312']
['91138.234'],['98335700.0'],['0.2672951']
['95091.2'],['78563144.0'],['0.22619954']
['92015.88'],['83381120.0'],['0.24530235']
['84506.35'],['87215640.0'],['0.24041928']
['94698.79'],['93157770.0'],['0.24530235']
['83394.195'],['96814824.0'],['0.24497852']
['75172.53'],['96879960.0'],['0.2600936']
['85909.08'],['59872604.0'],['0.17030837']
['90116.11'],['60193990.0'],['0.16480166']
['76206.914'],['58976720.0'],['0.16860533']
['80593.91'],['53760350.0'],['0.13813268']
['70790.83'],['53760350.0'],['99999630.0']
