['23976.773'],['19829984.0'],['0.057936523']
['24264.273'],['14187102.0'],['0.044747844']
['20707.074'],['17731800.0'],['0.053274952']
['24705.826'],['20285172.0'],['0.058456533']
['24569.965'],['20551634.0'],['0.05796491']
['25735.84'],['17756642.0'],['0.0559878']
['25211.514'],['17794236.0'],['0.047668282']
['23049.111'],['17702864.0'],['0.049795825']
['26419.262'],['19766586.0'],['0.056911286']
['26230.725'],['20368376.0'],['0.058456533']
['26209.355'],['14765433.0'],['0.043382797']
['21081.775'],['21138626.0'],['0.05424028']
['20426.09'],['18890664.0'],['0.05334227']
['25111.484'],['19693782.0'],['0.051530052']
['25388.283'],['18358406.0'],['0.049353797']
['25341.727'],['21485024.0'],['0.059097026']
['25553.207'],['18734122.0'],['0.052506156']
['27174.637'],['21256762.0'],['0.059099253']
['24146.922'],['20139220.0'],['0.056911286']
['21594.064'],['13997181.0'],['0.048715927']
['25026.537'],['19555722.0'],['0.056035724']
['25757.629'],['18266722.0'],['0.057789065']
['27252.256'],['17939830.0'],['0.053274952']
['27276.893'],['17939830.0'],['21200114.0']
