['47155.652'],['42492610.0'],['0.13688883']
['39908.93'],['35001844.0'],['0.14273445']
['30142.39'],['42263700.0'],['0.15892033']
['52517.484'],['47139210.0'],['0.15921992']
['58784.742'],['45516160.0'],['0.1605156']
['58012.992'],['50490896.0'],['0.17305957']
['57911.45'],['47066260.0'],['0.15671682']
['47254.867'],['35036600.0'],['0.13139261']
['54166.88'],['40912244.0'],['0.14645234']
['52927.668'],['41753410.0'],['0.14634949']
['52682.742'],['37376450.0'],['0.12615322']
['40972.44'],['24033618.0'],['0.099070504']
['31376.475'],['29030894.0'],['0.10460587']
['49113.277'],['39794636.0'],['0.13772856']
['52785.844'],['42363916.0'],['0.13877605']
['50933.29'],['36880644.0'],['0.1242138']
['52652.85'],['36906220.0'],['0.12280816']
['50275.402'],['34902556.0'],['0.12074631']
['36168.195'],['31684120.0'],['0.10785382']
['30712.566'],['37547600.0'],['0.13709891']
['48932.51'],['36907276.0'],['0.13000828']
['52119.65'],['39375336.0'],['0.13615279']
['52385.734'],['38647440.0'],['0.12776335']
['50666.09'],['38647440.0'],['40366836.0']
