['13891.558'],['9147024.0'],['0.034331992']
['17134.404'],['9326895.0'],['0.03785099']
['15137.021'],['9397426.0'],['0.038655944']
['13974.738'],['9368055.0'],['0.03901122']
['14783.435'],['9251031.0'],['0.037057303']
['14457.839'],['9353371.0'],['0.038490817']
['14005.268'],['9537987.0'],['0.041858613']
['15892.568'],['9224354.0'],['0.036798704']
['14612.54'],['9393684.0'],['0.038545936']
['16080.972'],['9380866.0'],['0.040943723']
['16274.36'],['9511051.0'],['0.041123558']
['17287.355'],['9591454.0'],['0.042108387']
['17374.832'],['9458423.0'],['0.03992437']
['15709.509'],['9291381.0'],['0.037342638']
['15360.808'],['9431540.0'],['0.04052911']
['15364.757'],['9511006.0'],['0.04195874']
['16960.223'],['9452490.0'],['0.04175817']
['16862.771'],['9543577.0'],['0.044180244']
['16749.8'],['9490848.0'],['0.04255326']
['15770.196'],['9386093.0'],['0.039604712']
['16072.8955'],['9531622.0'],['0.04238097']
['16151.554'],['9387864.0'],['0.040476937']
['16763.256'],['9280144.0'],['0.038241744']
['16168.825'],['9280144.0'],['9281244.0']
