['19707.945'],['16735688.0'],['0.061330758']
['30852.648'],['35337428.0'],['0.09764869']
['18152.602'],['31896364.0'],['0.090326674']
['26820.645'],['31914538.0'],['0.089022465']
['31943.705'],['35188276.0'],['0.10027911']
['31248.893'],['37210548.0'],['0.09647533']
['32758.133'],['35951784.0'],['0.093866']
['33160.02'],['38611536.0'],['0.109461434']
['35386.305'],['35648016.0'],['0.09927814']
['35760.734'],['34217780.0'],['0.093866']
['35381.754'],['42999116.0'],['0.1126214']
['31261.744'],['44760340.0'],['0.12540513']
['18894.43'],['36049430.0'],['0.10256663']
['33607.164'],['34833756.0'],['0.09450211']
['34711.0'],['37176830.0'],['0.10165536']
['35137.832'],['34622650.0'],['0.09418434']
['35870.03'],['38296640.0'],['0.09904628']
['36642.867'],['39418020.0'],['0.10763696']
['35150.77'],['35514572.0'],['0.0986592']
['23892.184'],['34852492.0'],['0.09904628']
['30746.803'],['39957336.0'],['0.11354263']
['36709.1'],['40502052.0'],['0.112550296']
['37076.297'],['41685344.0'],['0.115577504']
['36969.688'],['41685344.0'],['10651131.0']
