['6241.45'],['1317576.8'],['0.012365922']
['6048.0825'],['1344710.0'],['0.012604489']
['6039.0337'],['1385191.8'],['0.013103362']
['6241.5947'],['1380505.9'],['0.013107984']
['6212.0557'],['1385838.9'],['0.013103362']
['6242.4004'],['1385845.9'],['0.013092907']
['6234.6953'],['1391830.4'],['0.013051776']
['6219.773'],['1377460.1'],['0.013117792']
['6236.1274'],['1388431.4'],['0.013092907']
['6236.2104'],['1382086.6'],['0.013105723']
['6236.231'],['1389819.1'],['0.013077562']
['6204.3633'],['1392468.6'],['0.013051776']
['6185.0693'],['1371487.8'],['0.013129218']
['6259.183'],['1392664.2'],['0.013067129']
['6238.511'],['1389826.0'],['0.012990361']
['6159.161'],['1385959.2'],['0.013092907']
['6244.135'],['1387526.0'],['0.013087075']
['6230.932'],['1390996.0'],['0.012990361']
['6180.343'],['1382308.8'],['0.01293735']
['6196.9087'],['1385166.1'],['0.013126291']
['6259.51'],['1392827.2'],['0.013055768']
['6234.1763'],['1391544.5'],['0.013055768']
['6198.419'],['1381869.0'],['0.013107984']
['6244.073'],['1381869.0'],['1361205.2']
