['81818.76'],['35543500.0'],['0.19690952']
['84426.39'],['50917440.0'],['0.2571221']
['86131.12'],['55318696.0'],['0.26087204']
['113318.0'],['54072584.0'],['0.24624498']
['112354.1'],['54223108.0'],['0.25014645']
['114464.52'],['54815400.0'],['0.2622555']
['120520.25'],['45388320.0'],['0.20366836']
['95745.65'],['63308170.0'],['0.28872988']
['110721.94'],['60747440.0'],['0.2764444']
['108124.14'],['63887364.0'],['0.29348493']
['116790.336'],['48413356.0'],['0.22500984']
['101804.11'],['43868390.0'],['0.2093481']
['97387.92'],['59902836.0'],['0.27781206']
['112282.37'],['55547800.0'],['0.25459254']
['107522.49'],['50010710.0'],['0.25007045']
['103777.15'],['49191252.0'],['0.24670678']
['106711.68'],['50658976.0'],['0.26014096']
['108540.516'],['51041760.0'],['0.255637']
['97512.02'],['56281010.0'],['0.27145502']
['87426.81'],['42740708.0'],['0.20021594']
['87813.31'],['48691932.0'],['0.226741']
['98980.55'],['50275824.0'],['0.22335236']
['98967.91'],['36105860.0'],['0.16655257']
['94155.836'],['36105860.0'],['37837204.0']
