['7722.942'],['7065015.0'],['0.029622138']
['9378.221'],['7065015.0'],['0.020332595']
['6697.9697'],['7065015.0'],['0.020079011']
['7453.1597'],['7065015.0'],['0.023266971']
['7495.7188'],['7065015.0'],['0.026770517']
['6833.7285'],['7065015.0'],['0.023384953']
['7446.304'],['7065015.0'],['0.022007631']
['6464.044'],['7065015.0'],['0.02606186']
['7776.648'],['7065015.0'],['0.02682447']
['6791.0654'],['7065015.0'],['0.029721478']
['11162.179'],['7065015.0'],['0.032925062']
['12502.724'],['7065015.0'],['0.023443818']
['7516.727'],['7065015.0'],['0.020079011']
['7207.175'],['7065015.0'],['0.021084903']
['7654.0684'],['7065015.0'],['0.022791652']
['7085.774'],['7065015.0'],['0.01911543']
['6790.563'],['7065015.0'],['0.019760042']
['7276.783'],['7065015.0'],['0.02194672']
['6754.8726'],['7065015.0'],['0.03336853']
['5945.9824'],['7065015.0'],['0.027571512']
['6562.523'],['7065015.0'],['0.023443818']
['7582.0825'],['7065015.0'],['0.026662372']
['7001.6973'],['7065015.0'],['0.026878344']
['6423.328'],['7065015.0'],['0.026878344']
