['7439.2783'],['19559090.0'],['0.14480625']
['24905.584'],['24804012.0'],['0.120151035']
['26560.803'],['23287394.0'],['0.111551225']
['22263.03'],['25686228.0'],['0.14361247']
['23490.223'],['23394906.0'],['0.116837405']
['21161.363'],['22993338.0'],['0.11743415']
['23404.578'],['24703766.0'],['0.13635388']
['22525.115'],['20219618.0'],['0.11395721']
['22889.953'],['21908390.0'],['0.11036871']
['22696.154'],['17895188.0'],['0.07893155']
['20309.16'],['16777532.0'],['0.078235395']
['19376.06'],['17981142.0'],['0.074812226']
['23421.71'],['15133677.0'],['0.06498261']
['17793.463'],['15884411.0'],['0.07317719']
['20044.342'],['18251480.0'],['0.08381932']
['18856.537'],['18765764.0'],['0.08668118']
['21198.883'],['19226340.0'],['0.08410788']
['20180.656'],['13296218.0'],['0.05997358']
['21581.402'],['17855162.0'],['0.07152663']
['18759.299'],['12214742.0'],['0.05641082']
['14129.441'],['13567394.0'],['0.061073743']
['14466.156'],['16460403.0'],['0.06933654']
['14196.817'],['14753343.0'],['0.074812226']
['14404.785'],['14753343.0'],['10255239.0']
