['22053.406'],['20834018.0'],['0.09352903']
['38553.227'],['10732186.0'],['0.053643428']
['20926.508'],['9176849.0'],['0.047043465']
['21099.88'],['9441290.0'],['0.04811384']
['20729.82'],['9118739.0'],['0.046355717']
['21221.457'],['9911566.0'],['0.050169755']
['22408.367'],['9704854.0'],['0.049648345']
['22170.775'],['9251405.0'],['0.048307106']
['22488.516'],['10318933.0'],['0.053188384']
['23064.4'],['9924085.0'],['0.051343337']
['23094.572'],['9876851.0'],['0.051016327']
['22435.082'],['10023552.0'],['0.052086145']
['21080.102'],['10439986.0'],['0.055261284']
['22285.803'],['9868780.0'],['0.049219433']
['22672.592'],['10276735.0'],['0.053552613']
['22701.62'],['10457437.0'],['0.052684966']
['22240.49'],['9790319.0'],['0.049553208']
['23206.557'],['9382835.0'],['0.047531568']
['21601.197'],['9951985.0'],['0.05092267']
['20568.021'],['8731046.0'],['0.04491459']
['22006.918'],['9172671.0'],['0.047092393']
['22182.977'],['9153742.0'],['0.04864431']
['22489.096'],['10540055.0'],['0.051947363']
['21805.244'],['10540055.0'],['9792469.0']
