['12940.411'],['6546572.0'],['0.039096788']
['9786.136'],['5219734.5'],['0.032378785']
['6571.9604'],['12098629.0'],['0.07154833']
['12215.116'],['12206931.0'],['0.07015728']
['12058.221'],['12157139.0'],['0.06828742']
['12130.161'],['12303100.0'],['0.070510164']
['11940.601'],['10187122.0'],['0.05698549']
['8912.502'],['12984151.0'],['0.074616775']
['13014.904'],['12990148.0'],['0.073211625']
['13678.505'],['12804388.0'],['0.07457242']
['13213.348'],['8057844.5'],['0.044785254']
['7249.567'],['6379069.5'],['0.04069173']
['6355.2935'],['11875587.0'],['0.07145077']
['12901.89'],['13229553.0'],['0.07784256']
['14239.031'],['10919493.0'],['0.06938943']
['14285.112'],['11293843.0'],['0.067426264']
['13946.961'],['11297269.0'],['0.06715329']
['12601.39'],['6543293.0'],['0.03980974']
['7282.291'],['5102355.5'],['0.031401847']
['5922.4673'],['10280470.0'],['0.06252768']
['12154.634'],['10717637.0'],['0.06426152']
['14039.038'],['11656638.0'],['0.07076012']
['13640.369'],['11719370.0'],['0.067589164']
['13304.132'],['11719370.0'],['11427717.0']
