['9513.642'],['5404748.0'],['0.024232436']
['6946.929'],['5436461.5'],['0.026936753']
['6584.6943'],['5430162.0'],['0.026777301']
['9611.657'],['5432989.5'],['0.028246898']
['9448.241'],['5438794.0'],['0.027931279']
['8503.652'],['5445132.5'],['0.0282978']
['9652.353'],['5454976.5'],['0.029198343']
['7738.5635'],['5419310.5'],['0.031630784']
['10834.153'],['5429860.5'],['0.027423825']
['10281.607'],['5412526.0'],['0.026614306']
['10670.081'],['5366267.0'],['0.026679933']
['8949.368'],['5431187.5'],['0.026346004']
['7499.976'],['5430446.0'],['0.0270618']
['9787.276'],['5443728.5'],['0.027822103']
['9790.314'],['5433702.5'],['0.026905144']
['8683.344'],['5406342.5'],['0.026481321']
['9697.487'],['5402407.5'],['0.026514784']
['9908.232'],['5399766.5'],['0.025483405']
['9208.623'],['5356069.5'],['0.025097312']
['7935.21'],['5429781.0'],['0.026905144']
['10225.555'],['5425250.0'],['0.027482286']
['8916.56'],['5433259.0'],['0.026548102']
['9987.657'],['5421180.0'],['0.026311804']
['9674.0625'],['5421180.0'],['5311266.0']
