['2151.342'],['18938824.0'],['0.057584386']
['16668.082'],['13659601.0'],['0.054522853']
['17319.764'],['22117444.0'],['0.06289794']
['15265.317'],['19774326.0'],['0.050654486']
['16219.85'],['12263545.0'],['0.040786207']
['12002.724'],['22622732.0'],['0.054147083']
['14308.645'],['15850723.0'],['0.04490061']
['13992.729'],['20426096.0'],['0.056510292']
['15172.52'],['16797390.0'],['0.04887316']
['12237.889'],['15679883.0'],['0.0511318']
['13655.472'],['24066644.0'],['0.07517159']
['11813.241'],['11027406.0'],['0.039207518']
['11611.591'],['12425464.0'],['0.03826398']
['11074.605'],['12727411.0'],['0.042961247']
['10817.844'],['13140921.0'],['0.040325183']
['11777.413'],['8061432.0'],['0.034477104']
['12062.555'],['13230174.0'],['0.0365375']
['11031.548'],['17810164.0'],['0.04846143']
['11182.132'],['12719560.0'],['0.040694218']
['10666.496'],['11178699.0'],['0.03797875']
['9672.077'],['9800786.0'],['0.03154882']
['10149.161'],['11443481.0'],['0.039113663']
['11654.295'],['6782350.5'],['0.029786836']
['9912.986'],['6782350.5'],['4989584.0']
