['15430.127'],['3300824.2'],['0.021043157']
['8316.286'],['2936040.2'],['0.03244621']
['11276.963'],['1897050.1'],['0.025809303']
['10880.981'],['1841765.2'],['0.024616035']
['8992.456'],['2084880.4'],['0.026699115']
['8978.551'],['3200488.2'],['0.032255605']
['9544.087'],['2259610.8'],['0.027151084']
['10390.437'],['1742383.6'],['0.024884196']
['9812.256'],['3982165.8'],['0.032509908']
['11067.768'],['1882297.0'],['0.025809303']
['11516.221'],['2494022.8'],['0.029843582']
['11697.229'],['2711792.8'],['0.030389475']
['11833.817'],['2702644.5'],['0.029903924']
['9879.341'],['1674641.1'],['0.023717467']
['10502.606'],['1465419.1'],['0.022890097']
['9642.236'],['2003501.5'],['0.026196292']
['12141.983'],['3087265.8'],['0.031438082']
['11614.659'],['1637703.2'],['0.02548042']
['11313.345'],['2252710.5'],['0.027094327']
['11074.117'],['3062522.0'],['0.0317509']
['10932.7'],['1668095.8'],['0.024669526']
['9728.107'],['2144204.0'],['0.027264819']
['9833.277'],['2118734.2'],['0.029066242']
['10634.564'],['2118734.2'],['3637570.2']
