['25859.04'],['28487908.0'],['0.10802433']
['42245.543'],['24693528.0'],['0.119961485']
['40786.145'],['27300310.0'],['0.1149636']
['37436.598'],['30465218.0'],['0.13891454']
['36967.938'],['27679208.0'],['0.12462049']
['36036.035'],['29996904.0'],['0.12811373']
['36567.51'],['30010740.0'],['0.13535781']
['36936.32'],['26366156.0'],['0.116844945']
['39158.43'],['24009032.0'],['0.1007029']
['38910.875'],['24099084.0'],['0.09991492']
['38015.33'],['24014520.0'],['0.113413766']
['37064.047'],['26761334.0'],['0.11553451']
['37202.28'],['23874464.0'],['0.10085957']
['38392.305'],['27865310.0'],['0.11135207']
['39910.49'],['25435464.0'],['0.10504874']
['37832.465'],['23806568.0'],['0.10709427']
['39344.266'],['26834848.0'],['0.111148946']
['40001.273'],['26187748.0'],['0.09959758']
['40343.555'],['26364182.0'],['0.10512279']
['38072.125'],['25288900.0'],['0.098235']
['36839.715'],['24762282.0'],['0.09855763']
['38469.35'],['29156182.0'],['0.119961485']
['35704.56'],['26548510.0'],['0.0976674']
['37290.785'],['26548510.0'],['10989948.0']
