['36327.742'],['30152608.0'],['0.12213755']
['36472.67'],['38921960.0'],['0.14503808']
['38046.945'],['36368056.0'],['0.13961916']
['38031.832'],['30757176.0'],['0.12920046']
['38038.582'],['27068476.0'],['0.118312925']
['37879.324'],['35525704.0'],['0.1377554']
['31173.816'],['27682824.0'],['0.14453252']
['23576.62'],['33740730.0'],['0.13530698']
['29564.217'],['32713154.0'],['0.13081565']
['38045.28'],['32136358.0'],['0.13174085']
['37916.54'],['40652544.0'],['0.1420919']
['37934.043'],['36682140.0'],['0.1390452']
['37502.145'],['32726608.0'],['0.12673078']
['28261.197'],['29466696.0'],['0.12759218']
['38011.33'],['33537370.0'],['0.13436225']
['37921.902'],['29186598.0'],['0.12035776']
['38044.06'],['33755584.0'],['0.12943685']
['37700.324'],['27288934.0'],['0.11469762']
['35026.016'],['29839428.0'],['0.13134834']
['34183.42'],['25747664.0'],['0.111397795']
['33197.926'],['32092168.0'],['0.12584674']
['35441.793'],['26981660.0'],['0.11550882']
['36510.77'],['24730868.0'],['0.09907733']
['37730.875'],['24730868.0'],['22467554.0']
