['14054.947'],['15700881.0'],['0.08249075']
['17845.914'],['13874334.0'],['0.08187963']
['14709.405'],['12051763.0'],['0.07459998']
['15907.373'],['11207700.0'],['0.07482427']
['15142.503'],['12026490.0'],['0.07037308']
['15056.222'],['11168973.0'],['0.067118354']
['15985.768'],['11242966.0'],['0.06311051']
['16781.47'],['14908400.0'],['0.0835014']
['16488.414'],['15294852.0'],['0.08773361']
['16342.232'],['14498363.0'],['0.08521713']
['16840.932'],['14887659.0'],['0.084210165']
['17187.273'],['14308141.0'],['0.08585155']
['16334.498'],['14764601.0'],['0.08562833']
['17579.717'],['15781082.0'],['0.09180503']
['17520.592'],['13949241.0'],['0.0811325']
['17242.414'],['14691942.0'],['0.08670757']
['17203.012'],['14217665.0'],['0.087919876']
['16169.83'],['14876585.0'],['0.08425964']
['16271.904'],['15393940.0'],['0.09035385']
['15535.253'],['14773321.0'],['0.0839605']
['16918.7'],['13676277.0'],['0.06951847']
['17497.389'],['16125524.0'],['0.089157976']
['17788.582'],['16193666.0'],['0.09128814']
['17964.781'],['16193666.0'],['14458709.0']
