['5635.7886'],['3210572.2'],['0.017725607']
['5765.501'],['3414657.8'],['0.017858801']
['6222.0703'],['2892346.0'],['0.015702875']
['5212.6904'],['3466547.8'],['0.017505316']
['4947.3076'],['3044071.8'],['0.016581617']
['5410.3843'],['3211646.8'],['0.017141921']
['5277.201'],['3066721.2'],['0.016321426']
['5587.1475'],['2935138.2'],['0.015790282']
['4910.1504'],['3390022.2'],['0.017426275']
['5075.89'],['2788268.5'],['0.015568853']
['4876.3784'],['3503650.0'],['0.017879965']
['5485.4165'],['2895028.0'],['0.016002089']
['5707.181'],['3670205.0'],['0.018556435']
['4899.6094'],['3127493.2'],['0.016857669']
['5348.825'],['3556388.2'],['0.018057361']
['5524.996'],['3106728.0'],['0.017018966']
['5459.3716'],['3118068.0'],['0.017018966']
['5368.064'],['3089885.5'],['0.017201401']
['5647.649'],['3821011.2'],['0.01869882']
['5730.12'],['3398174.2'],['0.017556434']
['5251.9004'],['3315585.5'],['0.017141921']
['5320.8643'],['3195576.5'],['0.017081112']
['5201.3296'],['3682835.0'],['0.018288251']
['4969.177'],['3682835.0'],['3388003.8']
