['45405.55'],['45031640.0'],['0.156293']
['55171.723'],['59466696.0'],['0.20390543']
['64195.79'],['61823684.0'],['0.2219541']
['53047.355'],['60355196.0'],['0.215188']
['53633.676'],['61209640.0'],['0.22286826']
['54449.5'],['58896800.0'],['0.21042451']
['56348.332'],['58390164.0'],['0.1969127']
['55315.367'],['33369376.0'],['0.17667013']
['43509.098'],['47977970.0'],['0.21274246']
['43861.434'],['55043440.0'],['0.21462514']
['46061.55'],['49324700.0'],['0.22027293']
['47712.785'],['50836628.0'],['0.21769257']
['47486.402'],['50426564.0'],['0.21137753']
['46323.758'],['56077984.0'],['0.21998009']
['48379.695'],['58144376.0'],['0.21733215']
['49533.355'],['54059884.0'],['0.21604526']
['49008.78'],['46047030.0'],['0.20523895']
['46588.555'],['43768880.0'],['0.20209369']
['49882.53'],['42745750.0'],['0.19608489']
['49019.95'],['25713752.0'],['0.13049448']
['47576.227'],['17986816.0'],['0.10824344']
['45726.668'],['45949332.0'],['0.16386864']
['47532.254'],['43760650.0'],['0.14980422']
['45744.547'],['43760650.0'],['20605294.0']
