['50219.617'],['8694474.0'],['0.03152369']
['62621.277'],['7691650.5'],['0.030974964']
['58572.973'],['6286302.0'],['0.030533504']
['56943.176'],['6417946.5'],['0.03063145']
['58649.39'],['6780656.0'],['0.030735554']
['57609.2'],['6511498.0'],['0.03062471']
['65720.805'],['9377336.0'],['0.031603273']
['60116.824'],['7367987.0'],['0.030758975']
['60789.57'],['9166753.0'],['0.031408366']
['56282.656'],['7261068.5'],['0.030819062']
['56077.21'],['6880503.0'],['0.030681899']
['58481.418'],['7899474.5'],['0.031093413']
['58884.168'],['6871338.0'],['0.030755632']
['52824.36'],['7552296.5'],['0.031204507']
['54774.16'],['7287523.0'],['0.030922052']
['51970.316'],['8126934.0'],['0.031113071']
['58795.984'],['8405345.0'],['0.03148854']
['56334.086'],['8390263.0'],['0.031165384']
['54545.887'],['8144494.5'],['0.031106522']
['53927.47'],['7599428.5'],['0.031086853']
['51774.297'],['7194199.5'],['0.030825723']
['56617.305'],['7496885.0'],['0.030925363']
['59273.457'],['7822311.0'],['0.03104416']
['60656.8'],['7822311.0'],['7755392.0']
