['9919.318'],['6794421.0'],['0.029474713']
['12901.608'],['7676079.5'],['0.027769575']
['14410.806'],['5580570.0'],['0.023137663']
['13930.557'],['7416713.0'],['0.026905453']
['12864.243'],['6283836.0'],['0.025313739']
['13405.282'],['5893578.5'],['0.023850624']
['13693.742'],['7589861.0'],['0.028728515']
['14450.983'],['5998423.5'],['0.024339627']
['14403.1'],['5497454.0'],['0.024530618']
['13822.96'],['5954244.0'],['0.025710087']
['14595.579'],['8956845.0'],['0.032203685']
['14550.711'],['9582594.0'],['0.032830127']
['14839.846'],['9137117.0'],['0.031018168']
['14758.329'],['8511411.0'],['0.031273045']
['14900.158'],['8366955.0'],['0.029385086']
['14903.183'],['7429345.0'],['0.028123422']
['14897.933'],['6882739.5'],['0.026302416']
['14903.228'],['8340959.0'],['0.030316565']
['14655.627'],['8591188.0'],['0.03134061']
['14887.913'],['6582473.5'],['0.025967505']
['14699.878'],['7061171.5'],['0.026826892']
['14818.426'],['5652532.5'],['0.023949755']
['13657.405'],['5682261.0'],['0.023750817']
['11123.475'],['5682261.0'],['7680514.5']
