['30702.883'],['11455194.0'],['0.047256395']
['30723.84'],['10855082.0'],['0.046867773']
['30909.734'],['10892748.0'],['0.046624806']
['30259.479'],['10932146.0'],['0.046494756']
['30330.049'],['10861171.0'],['0.046624806']
['30739.234'],['10997507.0'],['0.047139417']
['30326.498'],['11578196.0'],['0.04805777']
['31218.398'],['10715378.0'],['0.045677066']
['30468.324'],['10761273.0'],['0.04680917']
['30602.586'],['10488708.0'],['0.044486564']
['30694.633'],['11066987.0'],['0.04723813']
['30800.082'],['10861219.0'],['0.04737557']
['30813.604'],['10672519.0'],['0.046312455']
['30756.492'],['10605153.0'],['0.046427585']
['30720.234'],['10819410.0'],['0.04666689']
['30606.066'],['10833889.0'],['0.04542391']
['30737.756'],['10446079.0'],['0.044553533']
['30172.27'],['10282527.0'],['0.044452835']
['30661.432'],['10750385.0'],['0.047623985']
['30415.04'],['10833443.0'],['0.046288952']
['30860.477'],['10890326.0'],['0.04680917']
['30777.15'],['11200418.0'],['0.048056416']
['31285.025'],['11230921.0'],['0.047908515']
['30636.94'],['11230921.0'],['11521437.0']
