['8478.2295'],['11731680.0'],['0.03561283']
['8162.402'],['10037583.0'],['0.030921143']
['7823.5586'],['8634756.0'],['0.029603105']
['8584.838'],['12473973.0'],['0.03631227']
['8343.49'],['8691854.0'],['0.02869126']
['8135.902'],['10614188.0'],['0.03391536']
['8526.949'],['11487050.0'],['0.03464823']
['8507.862'],['8853226.0'],['0.029719487']
['8584.447'],['9912868.0'],['0.03250674']
['8543.29'],['8376493.5'],['0.028816864']
['8395.456'],['7753685.5'],['0.028306954']
['8501.167'],['9538185.0'],['0.030283386']
['8247.093'],['8840292.0'],['0.030392602']
['8581.661'],['8939768.0'],['0.030869594']
['8529.228'],['10540673.0'],['0.033614747']
['8394.802'],['10763790.0'],['0.034135513']
['8381.499'],['11902886.0'],['0.0360345']
['8484.504'],['8007991.5'],['0.028306954']
['8062.649'],['11189313.0'],['0.033850275']
['8467.431'],['12186797.0'],['0.03618853']
['8522.713'],['11955033.0'],['0.03547292']
['8580.561'],['12298038.0'],['0.0360345']
['8493.244'],['11583214.0'],['0.035339594']
['8579.761'],['11583214.0'],['9232020.0']
