['3905.4573'],['6318974.0'],['0.024835492']
['10579.919'],['1399298.2'],['0.012105403']
['1453.8341'],['1614952.6'],['0.013813237']
['2499.5864'],['1896716.6'],['0.015193691']
['3058.6248'],['1385144.9'],['0.012473009']
['2206.0793'],['2031949.1'],['0.015256867']
['5453.982'],['3273657.8'],['0.02033658']
['6242.3076'],['1801487.6'],['0.014284918']
['2856.425'],['1569667.1'],['0.013048143']
['1615.865'],['2155154.2'],['0.01593687']
['3823.7102'],['4561225.5'],['0.021791773']
['5955.8105'],['3571759.0'],['0.020380037']
['5893.737'],['1784518.6'],['0.0140842']
['3243.3264'],['1746258.8'],['0.014483507']
['2924.0798'],['2112868.5'],['0.015319817']
['2896.3833'],['2588336.2'],['0.01687812']
['2800.7798'],['2315766.8'],['0.016705872']
['3835.2634'],['4600485.0'],['0.022609726']
['6440.3955'],['5085829.5'],['0.022972062']
['5676.074'],['2485694.2'],['0.017383372']
['3725.7124'],['2946225.5'],['0.018343415']
['4938.5825'],['2453713.0'],['0.017383372']
['4129.7256'],['2030621.5'],['0.015569342']
['4661.026'],['2030621.5'],['1696950.5']
